trace_path,cache_size(MiB),miss_ratio,n_req,n_promoted
"w01.oracleGeneral.bin.zst",1024,0.841399,215796257,15203178
"w01.oracleGeneral.bin.zst",1024,0.841301,215796257,1769765
"w01.oracleGeneral.bin.zst",1024,0.841721,215796257,1644253
"w01.oracleGeneral.bin.zst",1024,0.841762,215796257,1628032
"w01.oracleGeneral.bin.zst",1024,0.841777,215796257,1623430
"w01.oracleGeneral.bin.zst",1024,0.841786,215796257,1620709
"w01.oracleGeneral.bin.zst",1024,0.841793,215796257,1617941
"w01.oracleGeneral.bin.zst",1024,0.8418,215796257,1616343
"w01.oracleGeneral.bin.zst",1024,0.841806,215796257,1614529
"w01.oracleGeneral.bin.zst",1024,0.841811,215796257,1611918
